the,wicked,and,of,to,in,gladiator,is,for,on
0.034983216647829773,0.16939887583286234,0.0,0.0,0.0980483339082901,0.05162086420057919,0.0,0.0,0.0,0.06222450440996755
0.07705841650104685,0.0,0.0,0.16684090415754424,0.0,0.0,0.21911476384931552,0.0,0.0,0.06853174517461025
0.0,0.0,0.0,0.0,0.102142472885741,0.03585090816452494,0.09211384855045933,0.0,0.04426374100483726,0.0
0.054267956432303,0.08759372535619567,0.0,0.11749676841367031,0.07604907756710062,0.08007722210440722,0.0,0.0,0.0,0.0
0.09667917986431818,0.0,0.0,0.13954817236222827,0.06774128723454852,0.0,0.09163539656881733,0.08517489522787715,0.0,0.0
0.14851010868812206,0.14382579918158986,0.2081164930028349,0.17148936740115753,0.04162329860056699,0.08765597778131574,0.0,0.0,0.0,0.0
0.12089727421374034,0.0,0.08471045151480008,0.04362623287604364,0.0,0.13379605363122388,0.0,0.053255585530115675,0.0,0.0
0.07508431711737462,0.0,0.0,0.054188912449922015,0.0,0.05539681179874673,0.14233428924005254,0.13229940205749363,0.0,0.0
0.06344769974670185,0.0,0.13336983802338856,0.0,0.0,0.0,0.0,0.055897776397766816,0.05779621152043288,0.1128541641106026
0.042496948192619406,0.0,0.0,0.0,0.0,0.06270804693788347,0.0,0.07488009548469102,0.0,0.0
0.10695554196689804,0.0,0.09992232177772134,0.0,0.0,0.0,0.0,0.06281895160093029,0.0,0.0
0.13082808675221178,0.0,0.12222504735719104,0.0,0.0,0.06434951334753333,0.0,0.0,0.07944987556608182,0.0
0.03172264446208887,0.051203413381721324,0.0,0.09157787774770101,0.044454923456357084,0.046809598395301716,0.0,0.05589565244971313,0.0,0.0
0.05590747705452379,0.0,0.03917332011943559,0.08069768749891361,0.03917332011943559,0.1649929627616222,0.0,0.0,0.0,0.0
0.029178865737975145,0.0,0.0,0.08423442133149688,0.0,0.043056025434996384,0.11062638045048072,0.0,0.053159622897313547,0.0
0.0631112215553619,0.0,0.04422084871949645,0.0,0.0,0.09312625051716358,0.0,0.0,0.0,0.0
0.10674272596280782,0.11486204919007245,0.0,0.10271603008339578,0.049861750101681764,0.0525028121989231,0.0,0.0,0.0,0.0
0.0,0.09979960032054071,0.17329249361365606,0.0,0.08664624680682803,0.09123569899900076,0.11720862580972516,0.0,0.0,0.0
0.11550461915702172,0.0,0.04046595965239845,0.0,0.1618638386095938,0.0,0.05473935337907382,0.0,0.10521625570410517,0.0
0.023645703824897894,0.0,0.0,0.0682611242175192,0.0,0.0,0.0,0.12499197957833003,0.04307901169842956,0.04205851670933816
0.0,0.0,0.0,0.0,0.07033851798803946,0.03703209366644405,0.0,0.0,0.0,0.044638998423279494
0.12691831256967015,0.15364381503522873,0.0,0.0,0.04446464005576135,0.0,0.0,0.0,0.17341994276493172,0.05643727090406799
0.07024993258728565,0.17008526870782764,0.04922280958818257,0.050699901027726785,0.09844561917636514,0.05183002847757113,0.0,0.061890581367000784,0.1279850957346005,0.0
0.0,0.0,0.10559710067055003,0.0,0.0,0.11119033595793641,0.14284393744924487,0.0,0.0,0.0
0.12346519416890395,0.09964237664422948,0.043254872421357046,0.13365862914433788,0.043254872421357046,0.045545983420070324,0.0,0.0,0.0,0.0
0.040399896880828866,0.0,0.056614899354569946,0.058313814631591625,0.0,0.11922732043750156,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19840811153352586,0.0,0.0,0.0,0.03972024022994555,0.041824129899897027,0.0,0.0,0.05163864873787481,0.10083077049182752
0.08079134731525146,0.06520252054006477,0.056608981088062914,0.058307718768135786,0.16982694326418873,0.0,0.0,0.0,0.07359500528930929,0.0
0.05364942380853939,0.04329767696767419,0.0,0.0,0.03759114458027807,0.0,0.0,0.0,0.0,0.04771300538159308
0.02960013904892901,0.04777748455649851,0.08296104804820036,0.04272528285555291,0.0,0.0,0.0,0.0,0.0,0.10529929259092288
0.12639202261749632,0.10200446860553739,0.08856051861738407,0.1368271000710052,0.04428025930869203,0.0,0.0,0.0,0.0,0.11240648691513354
0.10270936742312776,0.11052189558422068,0.0,0.04941741172019733,0.0,0.10103790361819273,0.0,0.060325016006300136,0.0,0.0
0.0689431545307163,0.11128091308702041,0.048307174724439364,0.0,0.048307174724439364,0.05086589454332572,0.0,0.0,0.0,0.06131445353238784
0.11295216711027455,0.09115785589408303,0.03957173202503456,0.0,0.07914346405006913,0.0,0.0,0.0,0.0,0.15068066834495947
0.05734492344196496,0.046280123711804004,0.0,0.0,0.0,0.0,0.0,0.0,0.05223702889318887,0.05099959042538705
0.12461419380823513,0.10056967486456596,0.0436574136650331,0.13490249157628978,0.0873148273300662,0.045969846346581036,0.0,0.10978579789794185,0.0,0.05541268924913249
0.05102646576019837,0.16472329240080283,0.0,0.0,0.03575328709321411,0.0,0.0,0.044954600163895464,0.1394441289435329,0.13614084901127121
0.14968718797251437,0.18120718875274816,0.0,0.2160607230731706,0.05244150193458752,0.11043841509318565,0.0,0.06593762261123615,0.0,0.0
0.03311577712215125,0.16035619232207032,0.0,0.0,0.04640720728444834,0.0,0.0,0.05835036769504057,0.0,0.11780579472268944
0.03707894422573382,0.0,0.05196104093299765,0.0,0.05196104093299765,0.10942659526400045,0.0,0.06533351222092418,0.0,0.0
0.03754534759279059,0.0,0.05261464110832585,0.0,0.05261464110832585,0.0,0.0,0.0,0.20520638507723682,0.0
0.0,0.12379599749327026,0.05373998752523884,0.0,0.05373998752523884,0.0,0.14539095046800457,0.0,0.0,0.06821011551065409
0.036478913930952074,0.0,0.05112018099592979,0.0526542092720233,0.0,0.0,0.0,0.0,0.0,0.0
0.20497445862702515,0.13233943280254518,0.11489740560138184,0.0,0.0,0.0,0.0,0.0,0.0,0.07291744628954396
0.1403617365487643,0.0,0.04917441752005974,0.0,0.0,0.05177907319302157,0.0,0.0,0.1917889059966123,0.0
0.024710049257957608,0.0,0.06925547141431386,0.03566685420550695,0.0,0.0,0.14052550918403006,0.0,0.0,0.04395166357916043
0.06895850292558585,0.055652843439693955,0.09663585811345174,0.04976786659550726,0.0,0.0,0.0,0.06075282465160636,0.06281614994918278,0.061328103595986345
0.09231515152775718,0.09933704971582608,0.0,0.04441635622450859,0.08624465928816036,0.0,0.0,0.10844021598524585,0.056061565095235945,0.05473352751951797
0.12184768662507575,0.1311159598800435,0.11383518354373764,0.0,0.0,0.11986477111290193,0.0,0.0,0.07399621733147096,0.0
0.03209741298986678,0.10361665199558587,0.0,0.046329885364953215,0.044980110006807794,0.0,0.0,0.0,0.05847678884583875,0.11418307448640042
0.14302405221303408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868562969418357,0.0
0.09385210860617949,0.15148637180772978,0.06576041145137702,0.13546753547882995,0.0,0.06924358903397394,0.0,0.08268422972418087,0.0,0.0
0.0886247749568958,0.0,0.08279695579927801,0.127922324006113,0.0,0.0,0.0,0.05205261313512506,0.05382045642640521,0.0
0.13921518383180984,0.1498045056378444,0.13006062275381666,0.0,0.06503031137690833,0.06847481723960092,0.0,0.0,0.0,0.08254049275001217
0.10641394027407068,0.0,0.04970816745985816,0.0,0.1491245023795745,0.0,0.0,0.06250084886494273,0.0,0.0
0.08505258598638799,0.0,0.0,0.0,0.0595947510666823,0.0313756739075035,0.0,0.0,0.0,0.0
0.24065651157385712,0.0,0.09635628683456386,0.19849554492251067,0.04817814341728193,0.15219008623476019,0.06517182442527304,0.0,0.0,0.06115067901789682
0.06575427933123691,0.1061337603880455,0.0,0.03163690299727136,0.09214557941698093,0.0,0.0,0.0,0.15972623128544952,0.07797124519088713
0.03543515621306151,0.11439153214301637,0.0,0.0,0.049657498100395686,0.10457548287882981,0.0,0.24974855782324729,0.0,0.06302836746672696
0.09184526695226629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08017780998175912,0.08627648836030204,0.0,0.03857661619479653,0.07490544932126893,0.0,0.0,0.0,0.14607223535134412,0.0950746285190637
0.12607531668185526,0.0,0.04416930435548878,0.09098949767485251,0.13250791306646634,0.0,0.11949792766027531,0.05553652763846905,0.11484538761121665,0.0
0.10243317345536931,0.0,0.047848668383580935,0.09856904844125314,0.09569733676716187,0.0,0.1941784050000933,0.06016279705837076,0.0,0.0
0.04944445771493982,0.23942439705857946,0.0,0.07136886884275175,0.0,0.0,0.0,0.0,0.0,0.17589330953204904
0.1587837275944504,0.0,0.22251355698804012,0.1145954021215555,0.11125677849402006,0.05857489694221247,0.0,0.0,0.0,0.0
0.10019037243083477,0.0,0.0,0.0,0.0,0.14783985307933142,0.0,0.0,0.12168813012798482,0.0
0.1491860092071245,0.0,0.10453183731242746,0.10766865707842238,0.0,0.055034324026240436,0.14140292806993082,0.0,0.0,0.0663391361439462
0.07598870557960194,0.0,0.0,0.05484161635776663,0.0,0.0,0.14404870170206907,0.06694647229453143,0.0,0.0
0.07839474523974825,0.0,0.0,0.056578073150613174,0.0,0.0,0.07430486666351076,0.0,0.0,0.0
0.08097311894455679,0.0,0.0,0.0,0.056736345057938786,0.059741538621400865,0.07674872579920397,0.0,0.0,0.0
0.11730799752777289,0.0,0.041097756345218325,0.0,0.0,0.04327460987209353,0.0,0.0,0.0,0.10432762777324818
0.06450481030234344,0.10411699664470284,0.13559193061526478,0.04655360336577749,0.0,0.0475913076607831,0.0,0.0,0.0,0.05736722116677182
0.1430281665723391,0.09234451241270743,0.08017372201961431,0.08257959684598752,0.0,0.04221016973833116,0.0,0.0,0.0,0.0
0.0,0.0,0.12021756550735392,0.0,0.12021756550735392,0.06329260657691448,0.0,0.0,0.0,0.0762937842683263
0.12569474486702137,0.10144173177345968,0.0,0.0,0.04403597459070273,0.04636845877285471,0.0,0.05536888469559007,0.0,0.0
0.07108376495373422,0.0,0.09961412056250285,0.051301684074281755,0.0,0.0,0.0,0.06262519231994375,0.1295042162706086,0.0
0.06357454749036599,0.0,0.08909098501653287,0.04588222574646904,0.044545492508266435,0.09380992936271468,0.0,0.056009529965511694,0.05791176053250063,0.0
0.13990342053103402,0.0,0.06535180107091783,0.0,0.0,0.0,0.0,0.0,0.0,0.08294854735094732
0.09634194227195027,0.05183506797532785,0.04500332745435419,0.09270759905594336,0.22501663727177093,0.0473870500903839,0.060877168511980606,0.0,0.0,0.057121006263420177
0.07195055985040104,0.0,0.10082881440146493,0.06923634190011235,0.0,0.07077965636270538,0.0,0.0,0.0,0.0
0.08795220520672722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07822011388841055
0.12582715530433913,0.0,0.0,0.0,0.05877648446018218,0.0,0.0,0.0,0.2292386615122946,0.0
0.13775148678626878,0.0,0.0,0.1325550357942038,0.0,0.0,0.08704329885930787,0.0,0.08365434942834853,0.08167266876666236
0.12491256247155427,0.0,0.04376194432691943,0.04507516463847642,0.08752388865383887,0.04607991375694781,0.11839583470373051,0.0,0.056893101806582996,0.0
0.1574507445683502,0.0,0.07354852153322593,0.0757555855439309,0.0,0.07744421737489655,0.09949099305438194,0.0,0.0,0.0
0.08005663254964004,0.0,0.0,0.0,0.0,0.11813071961914648,0.0,0.0,0.07292573390248222,0.07119820248778154
0.1215051152143303,0.09806049823097505,0.08513635429833308,0.0,0.0,0.0,0.11516615504424998,0.0,0.0,0.0
0.18457787143322696,0.11917060777714751,0.0,0.10656898270409762,0.1551963012940022,0.05447223067909428,0.0699793542739988,0.1300913051415907,0.0,0.06566158104098616
0.09718361911736154,0.0,0.04539649223587655,0.09351752501009114,0.04539649223587655,0.04780103990512975,0.0,0.0,0.05901811023622058,0.05762003531789784
0.11082165633469664,0.17887686153447746,0.0517671034178051,0.05332054471764504,0.0517671034178051,0.05450908769316503,0.0,0.0,0.0673002795072204,0.0
0.10250580177116711,0.0,0.0,0.04931946848592944,0.09576518916459602,0.1008376507372842,0.2590881113965608,0.060205454358507396,0.0,0.0
0.04020221240617433,0.0,0.05633787175052578,0.0,0.0,0.0,0.15241940123835346,0.0,0.0,0.0
0.0427554308445298,0.0,0.0,0.0,0.17974756875725972,0.0,0.16209946614804224,0.0,0.0,0.0
0.11001540921434112,0.08878775038905144,0.0,0.07939894250804537,0.07708573289796429,0.0,0.0,0.0,0.0,0.0
0.07287345509339566,0.0,0.051061062580213715,0.0,0.0,0.1612969484941524,0.0,0.0,0.0,0.19442957490773827
0.0,0.10826422785484069,0.0,0.0,0.0,0.0,0.0,0.0,0.12219936216613125,0.0
0.04628712598850147,0.0,0.0,0.0,0.06486504128912382,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13757623953915965,0.14804089600295678,0.0,0.13238639946471412,0.0642647263685287,0.0,0.0,0.08080362152456973,0.0,0.0
0.12271391664100305,0.0,0.0,0.08856355015989861,0.0,0.04526883912802932,0.11631189291937019,0.0,0.11178339815310417,0.05456768544228609
0.11844800800899914,0.09559326501884671,0.04149714832168897,0.12822721805873724,0.0,0.0,0.0,0.0,0.0,0.05267074688202713
0.13499689291960634,0.10894901466476628,0.09458978977555207,0.09742826587869793,0.0,0.0995999931489353,0.0,0.0,0.0,0.0
0.06759139542614287,0.0,0.0,0.0,0.09472004496877585,0.09973714765983425,0.12813026203173883,0.0,0.061570815058801916,0.06011226933631333
0.06515262626036096,0.0,0.0,0.0,0.09130244538239447,0.048069262846157194,0.1852607796191577,0.22959930455907449,0.05934927481198836,0.0
0.0,0.0,0.0,0.0,0.08069035159184804,0.0849643337278084,0.10915193184615568,0.050728237706347094,0.10490220346768456,0.05120859211299924
0.0,0.0,0.0,0.0,0.10326634948881484,0.03624537675087031,0.09312737990798532,0.0,0.044750776235867,0.04369067896097253
0.0,0.0,0.0,0.0,0.07291239808836651,0.038387199967911984,0.09863049236837364,0.0,0.09479040639544527,0.046272462320823465
0.0,0.0,0.0,0.0,0.07291239808836651,0.038387199967911984,0.09863049236837364,0.0,0.09479040639544527,0.046272462320823465
0.06771255602366097,0.05464730409465011,0.09488983488320213,0.04886865741071685,0.047444917441601064,0.049957965477544976,0.0,0.0,0.0,0.1204400465320232
0.14241805435633528,0.11493825048133632,0.09978965834296169,0.15417626027162434,0.0,0.10507528678177115,0.0,0.0,0.0648662128553773,0.0
0.12823679553389203,0.0,0.07188249310754091,0.07403956248473745,0.07188249310754091,0.0,0.0,0.045190932067429315,0.046725734669456453,0.0
0.048158829229070416,0.0,0.033743987984429284,0.0,0.0,0.07106265866626504,0.0,0.04242819642905572,0.0,0.042829956317482716
0.056963044764811684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08311687999845511,0.0,0.11647687640538007,0.0,0.11647687640538007,0.06132319418149129,0.0,0.14645286721447054,0.0,0.0
0.047863875162824004,0.0,0.06707463840950738,0.0,0.0,0.07062742756809616,0.0,0.0843366805120855,0.08720097542202768,0.0
0.08655370490460729,0.0,0.060646556925555116,0.062466455278006636,0.0,0.1277177308169263,0.0,0.07625429546651973,0.0,0.0
0.03687278560215225,0.0,0.0,0.053222729525695074,0.1550164139239993,0.054409092149159274,0.13979648300666844,0.0,0.06717681884504703,0.0
0.09057580252109357,0.0,0.0,0.04357948877858897,0.04230984350296282,0.04455089849577822,0.11446724579456354,0.10639704778549901,0.0,0.0
0.2739493219319051,0.0,0.0,0.049427817924604746,0.04798778736730925,0.050529589973271186,0.1298286497166169,0.0,0.1247738926664445,0.0
0.024536966137489156,0.07921006849051485,0.03438518351762532,0.0,0.06877036703525063,0.0,0.0,0.0,0.04470276119114122,0.0
0.05585619316627679,0.0,0.03913738646123617,0.0,0.0,0.0,0.0,0.04920961687348345,0.15264271366112545,0.04967559119830972
0.036415227225789985,0.11755539077202513,0.0,0.0,0.05103093283736118,0.053733923852092476,0.0,0.06416403548331602,0.0,0.12954323153938496
0.1305191697642016,0.0,0.045726166590469644,0.04709832981721424,0.0,0.048148176351217285,0.06185497176310659,0.0,0.0,0.0
0.08654881897321375,0.0,0.06064313344510769,0.0,0.06064313344510769,0.06385526059413892,0.1640670795988068,0.0,0.0,0.07697201521076129
0.04802116499945843,0.0,0.06729505848376703,0.0,0.0,0.0,0.09103177136168641,0.0,0.08748753448419795,0.08541504983264456
0.055156054731087666,0.0,0.07729362519431296,0.11941960993933283,0.03864681259715648,0.0,0.0,0.0,0.0,0.0
0.09153608412883449,0.0,0.04275841103878818,0.0,0.04275841103878818,0.04502322562115881,0.11568082367922736,0.053762532851337266,0.0,0.10854323904105917
0.05955191056459145,0.19224507578201358,0.0,0.0,0.08345381259095737,0.0,0.0,0.1049311289168487,0.0,0.0
0.10469019186554504,0.08449004271238246,0.0,0.0,0.036677226512247765,0.07723986950409742,0.0,0.046116320680670064,0.0,0.04655300405188782
0.19243042281830042,0.1553006480679772,0.0,0.06943923668175304,0.0,0.0,0.0,0.0,0.08764501679787814,0.0
0.13092648391736006,0.0,0.0,0.0,0.0,0.0643979112859979,0.08273067198105284,0.0768979737303383,0.0,0.0
0.0,0.07522680650796097,0.06531208965008978,0.0,0.19593626895026933,0.06877152065912416,0.0,0.0,0.0,0.0
0.16265154699643886,0.0656338282893482,0.11396688697290015,0.058693418135881595,0.056983443486450076,0.12000345056946277,0.0,0.0,0.0,0.0
0.1793419815584403,0.0,0.0,0.0,0.03590330322564471,0.1134150555926898,0.1942693186694877,0.045143223806638266,0.04667640611097624,0.045570692756210895
0.10962781590729796,0.0,0.05120943569370202,0.10549228469801755,0.0,0.10784376318746915,0.0,0.0,0.0,0.0
0.11144969522899452,0.0,0.0,0.04021703871857525,0.07809071019536679,0.0822269953121759,0.05281766474496131,0.09818780142354071,0.0,0.0
0.1775893251869693,0.0,0.04147783595242014,0.04272251411948779,0.0,0.08734964284192684,0.1122162893998836,0.0,0.053923626563049984,0.1052924688573033
0.061535111799827284,0.04966180815635445,0.04311649818805126,0.04441034977656327,0.04311649818805126,0.09080055964446025,0.0,0.054212775778008086,0.05605398385937825,0.0
0.09156493950129112,0.0,0.0,0.0,0.0,0.13511225554564954,0.11571729031733105,0.10755896136086009,0.055605972923626824,0.0
0.09191294667182225,0.0,0.04293445138038192,0.0,0.04293445138038192,0.09041718082863508,0.0,0.0,0.05581731230098216,0.0
0.028903739542717664,0.0,0.0,0.0,0.04050461589069509,0.12795015640016336,0.05479164467542764,0.0,0.05265838323569004,0.0
0.027252188443072273,0.0,0.0,0.039336215878527155,0.0,0.0,0.051660866359308985,0.048018659211356056,0.0,0.04847335615326887
0.10940913015474407,0.05886563593127618,0.05110728302478442,0.0,0.05110728302478442,0.16144295439944642,0.0691341475593104,0.0,0.0,0.0
0.12468178342730754,0.10062422295260152,0.0,0.044991887158544006,0.04368109305394643,0.04599477997820381,0.0,0.0,0.0,0.05544274459390237
0.12035593250842198,0.0,0.0,0.08686177540021085,0.08433114353966545,0.0,0.05703846278121737,0.05301712300334579,0.0,0.10703830251699646
0.02972076619134909,0.0,0.08329913274914338,0.0,0.04164956637457169,0.08771129601634121,0.11268089779394323,0.052368320666209764,0.10829377242687728,0.0
0.06337813739234233,0.0,0.08881574327607417,0.0,0.04440787163803708,0.0,0.0,0.0,0.0,0.0
0.08995574990424844,0.0,0.031515153010270525,0.0,0.06303030602054105,0.0,0.08526273006959473,0.0,0.0,0.0
0.19944613097413905,0.0,0.046582720516453915,0.0,0.0,0.09810019993292661,0.0,0.0,0.060560276777738294,0.0
0.04663819721176927,0.03763927837205313,0.06535701932635056,0.0,0.0,0.0,0.0,0.04108851116346336,0.0,0.0
0.17638427240504687,0.0,0.049435659993872234,0.0,0.049435659993872234,0.05205415307916653,0.06687289972059078,0.0,0.06426926591506363,0.0
0.0,0.0,0.0,0.0,0.04168476665235628,0.0,0.11277613045177434,0.0,0.0,0.0
0.08878927041665839,0.0,0.16590126861735285,0.08543983947325778,0.08295063430867643,0.08734433841589315,0.0,0.052149227411817684,0.05392035197738179,0.052643037414360654
0.1452863639037794,0.0,0.0,0.08388340315000462,0.040719771608660284,0.08575320830868403,0.05508269139663217,0.10239847579104958,0.0,0.0
0.10601546697974806,0.0,0.0,0.051008102881835986,0.0,0.052145100313048365,0.0,0.06226681073910103,0.0,0.0
0.032861964023529096,0.0,0.0,0.09486689949485794,0.0,0.0,0.0,0.0,0.05986968893319013,0.0
0.028111215861484136,0.0,0.07878800589155673,0.0811522977719844,0.15757601178311345,0.0,0.053289289733610086,0.0,0.0,0.0
0.12403791156223994,0.05005229362511785,0.08691103717370659,0.13427863077472196,0.1303665557605599,0.04575725735096928,0.0,0.0,0.11298946063961322,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15376707778281212,0.0,0.0,0.05548742424218578,0.0,0.056724268101564494,0.0,0.0,0.0,0.0
0.0,0.0,0.05189946019912931,0.0,0.05189946019912931,0.05464845510844725,0.0,0.0652560833327318,0.0,0.0
0.20423617253253115,0.0,0.04088698679673675,0.08422786920371989,0.04088698679673675,0.12915802903776422,0.0,0.10281897373864864,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882802454139609,0.05743445254668785
0.12151021027330779,0.0,0.1135198990807393,0.0,0.05675994954036965,0.05976639337891725,0.0,0.0,0.0,0.0
0.19520011935821335,0.0,0.04559102029420228,0.14087738404254407,0.04559102029420228,0.04800587166680818,0.12334431172443217,0.05732413031133302,0.17781302446394046,0.0
0.056688070310686914,0.13725003450133494,0.0,0.04091220373248893,0.03972026716691063,0.08364831652730224,0.0,0.04994250526493482,0.0,0.050415419435975654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09191593192760603,0.14836119556425725,0.08587169171104664,0.0,0.04293584585552332,0.09042011750319286,0.0,0.0,0.16745737560207696,0.0
0.16729291667091803,0.1350134661435919,0.0,0.060368273715542146,0.0,0.0617139142758332,0.0,0.0,0.0,0.07439080671124944
0.0,0.0,0.04222853136101421,0.0,0.08445706272202842,0.044465279436890125,0.0,0.0,0.0,0.0
0.12017290427451849,0.0,0.11227053212070222,0.11563957674241307,0.11227053212070222,0.0,0.0,0.07058199807636531,0.07297914788824,0.07125035115424196
0.08944039774355629,0.0,0.06266920843165596,0.0,0.06266920843165596,0.0,0.08477426399361127,0.0,0.0,0.0
0.06373876682788045,0.0,0.04466055791663716,0.0,0.04466055791663716,0.04702612483947374,0.0,0.0,0.0,0.056685941968881
0.07297653682487219,0.0,0.05113329001522492,0.15800313501098995,0.0,0.053841702653992386,0.13833865577989152,0.0,0.0,0.0
0.1760421055105425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048161002038774804,0.15547302175368066,0.0,0.13903261949629017,0.06749102086283672,0.0,0.0,0.16972044274596523,0.0,0.0
0.054967510474085664,0.08872287317446974,0.0770294063482714,0.07934092569595043,0.0,0.0,0.0,0.09685336495692469,0.0,0.0
0.07445215030671559,0.0,0.0,0.05373267294117084,0.0,0.2197216098858936,0.2117038744535856,0.06559275855219715,0.0,0.06621386766301249
0.10666239088247972,0.0,0.0,0.07697904413507108,0.07473633586915104,0.07869494750127777,0.30329334096166416,0.0,0.0,0.0
0.25162484211304337,0.13538226952487106,0.0,0.12106635191806192,0.058769601786201504,0.06188249227702824,0.0,0.07389429517912728,0.0,0.0
0.04086739214600479,0.06596391976039583,0.0,0.0,0.0572700296749454,0.0,0.0,0.0,0.07445440733670573,0.0
0.061584612098205135,0.0,0.04315118211829679,0.0,0.08630236423659358,0.0,0.0,0.0,0.0,0.054770148864064415
0.10230012836316847,0.0,0.0,0.04922051112947826,0.09557304050098098,0.10063532440137578,0.06464206560816914,0.0,0.062125287242347636,0.0
0.14149710558761078,0.0,0.0660962445476518,0.06807967860645849,0.0,0.06959721043610965,0.08941010465098774,0.08310649138995371,0.08592900585016283,0.08389344104887254
0.07796815281218461,0.12584813235928527,0.10926164334885298,0.056270198209526494,0.05463082167442649,0.0,0.1478010593947869,0.0,0.0,0.0
0.10978510007655849,0.11813583971730701,0.10256581280888041,0.0,0.05128290640444021,0.053999243878855775,0.0,0.06448085589007684,0.0,0.06509143620336899
0.07182704841363675,0.0,0.0,0.0,0.0,0.10598723237529349,0.13615961730309337,0.0,0.0,0.0
0.0634355398182167,0.05119554538220412,0.0888961848814865,0.0,0.13334427732222975,0.09360481111303817,0.0,0.0,0.11557026943083398,0.0
0.03689833542429491,0.0,0.0,0.0,0.10341588507315813,0.0,0.13989335052613194,0.0,0.0,0.0
0.07223324160200434,0.0,0.05061247699981639,0.0,0.05061247699981639,0.0,0.0,0.12727577528181686,0.0,0.0
0.1171971451051444,0.09458375822273962,0.08211784047794518,0.08458205493905857,0.0,0.17293486682687714,0.0,0.0,0.0,0.0
0.1496633674387355,0.08052371212015717,0.06991087551208448,0.07200878005296493,0.06991087551208448,0.0,0.0,0.087902839466476,0.0,0.0
0.12358089221333392,0.0997357505557816,0.0865908122914782,0.08918925290567731,0.0865908122914782,0.09117732824500968,0.0,0.0,0.0,0.0
0.0981307982862867,0.0,0.04583893934968663,0.0,0.0,0.048266922423833056,0.12401504480004129,0.0,0.05959331750996462,0.05818161655619209
0.036659466887830304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11868979382592126,0.0,0.05544247428560372,0.11421241422542627,0.0,0.0583791344933658,0.2249954197206339,0.06971091237312893,0.0,0.0
0.12801128552989416,0.0,0.0,0.061591133901171824,0.0,0.0,0.0,0.0,0.07773927570818288,0.07589771671720244
0.12882823326838186,0.0,0.0,0.0,0.0,0.06336585913653381,0.0,0.0,0.07823539544652143,0.0
0.0960708013367741,0.10337837083830043,0.08975334375461998,0.09244668647194115,0.17950668750923995,0.047253685859045505,0.12141167645449455,0.056425940240714324,0.058342313193014944,0.0
0.08717318709027909,0.0,0.0,0.16776944052844314,0.08144082195871834,0.0,0.0,0.05120004181193253,0.0,0.0
0.1504017526889983,0.0,0.07025579063857469,0.1447280909725067,0.07025579063857469,0.0,0.190073661108058,0.0,0.0,0.0
0.07878507803653738,0.0,0.0,0.0,0.11040645170055172,0.0,0.2240245070256701,0.06941009198360892,0.0,0.0
0.0,0.0,0.0,0.0,0.08218450677691268,0.0865376308727646,0.11117311432597315,0.0,0.0,0.0
0.08467636434744218,0.1366758339622306,0.11866227924745579,0.0,0.059331139623727894,0.06247377348087918,0.0,0.0,0.0,0.0
0.07745054120732721,0.0,0.0,0.05589663404838703,0.05426814093541122,0.0,0.14681984410631846,0.0,0.0,0.0
0.12116329834523124,0.1303795140046402,0.16979369926407248,0.05829630490310207,0.0,0.0,0.0,0.07116369319987007,0.0,0.0
0.03757248385467469,0.0,0.05265266884735596,0.05423268443513456,0.0,0.0,0.0,0.06620313453763889,0.0,0.0
0.24082067194694942,0.0,0.0,0.05793402585817701,0.0,0.059225405753899334,0.15217132104208372,0.0,0.07312333649028877,0.0
0.043061050608628436,0.0,0.06034414032047709,0.0,0.12068828064095417,0.0635404304921221,0.16325816808662927,0.07587405021721548,0.0,0.0
0.07992596529113032,0.0,0.0,0.05768316609800188,0.0,0.05896895419777809,0.15151240496406768,0.0,0.0,0.0
0.03791648368245189,0.0,0.0,0.0,0.0,0.0,0.14375347509619976,0.0,0.0,0.0
0.08951507154039383,0.0,0.0,0.06460369569677343,0.12544306191982907,0.0,0.16969008406984779,0.07886327594492719,0.0,0.0
0.0568557953141753,0.0,0.03983778892964867,0.04103325212020333,0.0,0.12584371465070993,0.0,0.05009027192596016,0.0,0.0
0.07784520664957775,0.08376645691539313,0.0,0.0749086227276246,0.10908935121052028,0.07657837531211634,0.04918933178323565,0.045721373375843484,0.0,0.04615431692311216
0.0,0.0,0.06442471011948184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03754217569209429,0.12119339820542412,0.0,0.0,0.0,0.11079367416124143,0.0,0.0,0.0,0.0
